ID,Chinese,English,MathA,MathB,Society,Nature
17702878,12,14,6,null,3,null
17702962,1,4,11,null,2,null
17703033,13,2,6,null,10,null
17703155,12,8,8,null,15,null
17703179,10,3,12,null,3,null
17703404,10,1,2,null,3,null
17703480,10,13,14,null,2,null
17703900,4,12,11,null,7,null
17703906,9,12,12,null,7,null
17704056,13,3,13,null,2,null
17704099,2,14,10,null,15,null
17704292,14,15,3,null,5,null
17704383,2,12,15,null,5,null
17705074,14,2,12,null,3,null
17705238,14,10,9,null,15,null
17705245,9,15,13,null,1,null
17705280,15,2,2,null,12,null
17705446,3,11,15,null,3,null
17705458,15,8,9,null,2,null
17705488,1,13,15,null,7,null
17705997,3,11,5,null,1,null
17706223,2,9,12,null,14,null
17706619,13,10,13,null,5,null
17706678,8,8,5,null,15,null
17706745,4,10,6,null,15,null
17706945,12,9,14,null,11,null
17707498,9,11,3,null,12,null
17707941,6,11,13,null,12,null
17708220,5,8,9,null,11,null
17708623,3,4,1,null,5,null
17708712,2,15,5,null,15,null
17708727,2,14,8,null,5,null
17709111,14,12,14,null,1,null
17709217,12,2,2,null,12,null
17709454,3,6,1,null,4,null
17709722,11,4,12,null,1,null
17710136,12,2,13,null,9,null
17710223,4,2,12,null,3,null
17710605,13,11,10,null,9,null
17710677,12,9,2,null,13,null
17710758,15,12,13,null,2,null
17710816,11,15,4,null,1,null
17710827,2,12,15,null,14,null
17711063,6,3,11,null,6,null
17711070,2,12,4,null,15,null
17711125,9,7,4,null,2,null
17711223,13,2,3,null,15,null
17711378,9,9,10,null,10,null
17711775,15,4,5,null,6,null
17711802,4,5,15,null,11,null
17711966,9,2,4,null,2,null
17711991,8,14,9,null,14,null
17712091,12,8,14,null,12,null
17712248,3,9,2,null,14,null
17712313,2,2,2,null,10,null
17712485,8,14,13,null,7,null
17712567,15,4,2,null,13,null
17712902,11,13,11,null,4,null
17713055,4,12,14,null,15,null
17713285,9,12,9,null,9,null
17713706,14,5,14,null,2,null
17713720,8,1,10,null,2,null
17713733,15,11,3,null,6,null
17713778,13,11,9,null,14,null
17713846,12,10,14,null,14,null
17714026,15,2,5,null,13,null
17714335,12,1,1,null,5,null
17714562,1,10,4,null,3,null
17715441,7,12,12,null,12,null
17715443,12,11,10,null,11,null
17715559,14,9,14,null,2,null
17715962,14,12,8,null,4,null
17716112,6,7,14,null,11,null
17716383,4,15,2,null,14,null
17716404,1,12,14,null,4,null
17716467,2,11,3,null,14,null
17716631,14,6,14,null,15,null
17716689,2,10,14,null,1,null
17716795,8,13,5,null,10,null
17716834,15,4,11,null,14,null
17716865,14,5,4,null,15,null
17717772,15,15,13,null,4,null
17717869,13,14,14,null,5,null
17717926,8,10,10,null,14,null
17717984,9,1,15,null,15,null
17718175,3,3,9,null,11,null
17718200,15,2,10,null,1,null
17718401,4,12,11,null,1,null
17718709,15,13,13,null,15,null
17718729,10,6,2,null,14,null
17718812,13,3,12,null,3,null
17718818,13,6,14,null,11,null
17718884,6,15,11,null,3,null
17719211,1,1,8,null,14,null
17719245,13,6,3,null,9,null
17719368,15,13,12,null,14,null
17719372,12,2,13,null,3,null
17719822,13,14,3,null,1,null
17719876,8,15,15,null,15,null
17720069,8,3,15,null,11,null
17720174,15,13,14,null,15,null
17720192,3,15,12,null,12,null
17720400,15,15,15,null,4,null
17720521,3,2,14,null,12,null
17720572,6,12,2,null,8,null
17720637,14,1,12,null,1,null
17720850,3,15,1,null,4,null
17721144,9,14,10,null,7,null
17721264,3,11,4,null,4,null
17721299,4,7,14,null,1,null
17721677,2,2,10,null,9,null
17721719,8,3,11,null,15,null
17721831,4,12,12,null,5,null
17721891,13,5,2,null,4,null
17722195,3,15,12,null,11,null
17722305,12,8,11,null,1,null
17722446,14,12,9,null,15,null
17722587,13,13,15,null,10,null
17722661,4,2,15,null,14,null
17722778,12,5,11,null,9,null
17722802,12,12,4,null,14,null
17722874,8,14,4,null,12,null
17722944,1,12,14,null,1,null
17722955,13,6,3,null,15,null
17723155,5,15,5,null,13,null
17723198,3,12,12,null,14,null
17723426,10,12,12,null,13,null
17723766,6,15,11,null,15,null
17724209,5,13,7,null,12,null
17724906,14,11,13,null,11,null
17725181,6,4,2,null,13,null
17725214,13,10,5,null,12,null
17725251,11,2,14,null,12,null
17725286,12,7,15,null,2,null
17726082,9,8,4,null,14,null
17726266,5,13,11,null,12,null
17726382,2,13,9,null,4,null
17726538,1,14,15,null,6,null
17726838,4,9,8,null,14,null
17727299,15,4,2,null,4,null
17727322,15,13,10,null,15,null
17727361,10,13,11,null,13,null
17727405,6,2,14,null,1,null
17727407,10,10,13,null,1,null
17727472,4,13,5,null,10,null
17727534,6,14,8,null,10,null
17727818,4,11,13,null,4,null
17727907,3,4,10,null,2,null
17727934,8,7,14,null,2,null
17727965,13,1,3,null,12,null
17728082,12,12,13,null,15,null
17728439,10,14,2,null,2,null
17728621,15,5,10,null,8,null
17728627,9,8,2,null,1,null
17728728,1,1,3,null,12,null
17728758,2,5,13,null,15,null
17729108,5,1,15,null,8,null
17729128,2,15,3,null,14,null
17729144,11,3,1,null,1,null
17729158,2,13,1,null,14,null
17729183,3,9,13,null,13,null
17729185,14,9,13,null,15,null
17729906,12,3,15,null,4,null
17729984,15,12,13,null,11,null
17730341,15,15,13,null,9,null
17730444,2,11,4,null,12,null
17730451,12,10,12,null,1,null
17730717,11,13,2,null,6,null
17730900,3,15,8,null,3,null
17730996,12,4,14,null,9,null
17731011,10,2,9,null,14,null
17731033,2,14,15,null,3,null
17731045,1,2,1,null,14,null
17731053,13,4,3,null,15,null
17731062,11,4,3,null,3,null
17731768,15,12,15,null,11,null
17731952,11,10,4,null,13,null
17732094,1,12,15,null,13,null
17732134,12,4,2,null,5,null
17732194,11,11,10,null,15,null
17732629,7,15,4,null,9,null
17732991,2,13,3,null,10,null
17733354,3,5,15,null,15,null
17733975,9,15,5,null,9,null
17734359,9,13,12,null,2,null
17734369,15,2,15,null,12,null
17734421,14,15,12,null,14,null
17734724,13,14,10,null,3,null
17734738,2,4,10,null,12,null
17734799,12,6,13,null,14,null
17734905,10,12,3,null,2,null
17734925,13,2,14,null,12,null
17735045,5,2,12,null,13,null
17735223,15,13,1,null,3,null
17735270,1,15,15,null,2,null
17735454,3,12,10,null,13,null
17735618,5,2,12,null,15,null
17735873,2,15,8,null,7,null
17736315,9,14,9,null,12,null
17736330,14,15,15,null,11,null
17736603,9,12,15,null,12,null
17736684,1,2,14,null,12,null
17736835,14,2,11,null,12,null
17737069,9,15,14,null,14,null
17737103,11,4,5,null,15,null
17737164,14,13,12,null,2,null
17737238,5,13,12,null,4,null
17737940,1,14,2,null,8,null
17738090,13,2,8,null,14,null
17738183,15,11,12,null,15,null
17738529,12,14,10,null,15,null
17738591,14,1,13,null,4,null
17738773,11,10,4,null,15,null
17738828,12,14,14,null,14,null
17739227,5,11,6,null,13,null
17739384,15,8,14,null,12,null
17739579,14,12,1,null,13,null
17739664,15,13,2,null,12,null
17739812,12,10,12,null,12,null
17739883,11,4,9,null,2,null
17740381,6,4,2,null,4,null
17740388,15,15,1,null,2,null
17740427,13,1,2,null,15,null
17740506,7,15,5,null,9,null
17740767,1,2,5,null,14,null
17741016,10,6,14,null,5,null
17741022,13,12,12,null,1,null
17741244,15,4,13,null,11,null
17741468,13,2,12,null,2,null
17741771,2,1,8,null,15,null
17741900,9,13,2,null,3,null
17742223,2,11,2,null,13,null
17742607,13,3,15,null,4,null
17742809,14,9,10,null,13,null
17742824,15,1,12,null,8,null
17743159,14,11,15,null,7,null
17743471,1,7,9,null,11,null
17743489,4,12,5,null,14,null
17743839,11,1,13,null,3,null
17743928,4,1,2,null,4,null
17744369,6,14,5,null,13,null
17744464,13,15,3,null,15,null
17744777,15,11,7,null,14,null
17744984,14,7,1,null,2,null
17745516,3,15,2,null,14,null
17745638,7,2,15,null,1,null
17745709,2,2,5,null,5,null
17745729,13,14,13,null,4,null
17745792,12,2,1,null,4,null
17745860,14,15,3,null,14,null
17746256,11,1,4,null,2,null
17746271,11,1,1,null,11,null
17746294,15,13,15,null,7,null
17746392,6,4,7,null,14,null
17746493,15,13,2,null,2,null
17746818,15,15,1,null,13,null
17746861,2,2,2,null,12,null
17746865,15,11,12,null,15,null
17746866,14,3,12,null,10,null
17746913,14,12,13,null,15,null
17747111,4,14,13,null,2,null
17747256,14,11,3,null,7,null
17748138,1,9,12,null,14,null
17748162,1,6,1,null,3,null
17748265,14,5,13,null,11,null
17748296,10,1,12,null,9,null
17749050,1,3,1,null,4,null
17749102,14,9,13,null,2,null
17749204,15,12,1,null,10,null
17749346,5,4,9,null,12,null
17749843,2,13,3,null,9,null
17749966,12,15,10,null,4,null
17750680,11,13,14,null,2,null
17751584,9,4,5,null,4,null
17751623,5,13,13,null,8,null
17751820,2,7,9,null,13,null
17751922,7,3,10,null,3,null
17752198,1,10,3,null,12,null
17752206,12,13,14,null,12,null
17752839,2,3,11,null,5,null
17752988,1,4,6,null,2,null
17753392,4,9,15,null,13,null
17754202,4,9,4,null,4,null
17754305,11,1,11,null,5,null
17754466,14,3,3,null,12,null
17754470,12,4,12,null,13,null
17754740,11,12,5,null,11,null
17755452,2,13,11,null,2,null
17755753,9,2,3,null,14,null
17755910,14,3,4,null,2,null
17755948,13,4,5,null,5,null
17756253,12,15,12,null,15,null
17756285,14,5,7,null,4,null
17756621,8,14,2,null,15,null
17756652,2,2,15,null,14,null
17756914,11,10,7,null,3,null
17757194,3,13,3,null,10,null
17757242,15,9,2,null,1,null
17757369,5,12,7,null,3,null
17757724,9,2,1,null,3,null
17757727,3,13,1,null,9,null
17757796,1,2,9,null,2,null
17757819,15,12,5,null,14,null
17757887,14,2,2,null,13,null
17757907,11,4,5,null,13,null
17758046,10,13,3,null,7,null
17758073,2,11,4,null,11,null
17758218,4,8,12,null,10,null
17758304,13,10,5,null,15,null
17758325,12,13,10,null,14,null
17758905,11,14,8,null,14,null
17758933,14,3,14,null,5,null
17759012,5,4,1,null,13,null
17759064,4,1,15,null,14,null
17759202,7,1,4,null,15,null
17759499,11,15,10,null,11,null
17759521,13,2,4,null,13,null
17760272,10,10,14,null,4,null
17760625,12,3,12,null,14,null
17760853,3,3,12,null,1,null
17761078,13,14,13,null,8,null
17761263,13,13,6,null,13,null
17761288,10,15,13,null,4,null
17761605,11,2,12,null,15,null
17761884,3,1,9,null,2,null
17762006,2,2,8,null,2,null
17762286,12,15,1,null,15,null
17762408,13,14,12,null,1,null
17762450,5,8,1,null,9,null
17762861,3,11,5,null,5,null
17763233,14,12,14,null,11,null
17763438,6,10,2,null,14,null
17763522,15,12,5,null,12,null
17763793,11,10,14,null,3,null
17763903,15,2,7,null,12,null
17763924,13,13,15,null,3,null
17763936,11,13,12,null,5,null
17764256,10,14,13,null,15,null
17764356,12,10,11,null,5,null
17764439,6,2,11,null,5,null
17764915,1,11,1,null,15,null
17765447,4,10,7,null,12,null
17765693,15,11,4,null,5,null
17765767,13,12,2,null,13,null
17765908,3,13,2,null,13,null
17766035,1,8,3,null,13,null
17766111,3,11,2,null,15,null
17766160,2,9,4,null,14,null
17766193,12,12,9,null,7,null
17766432,15,9,1,null,15,null
17766527,4,14,4,null,7,null
17766568,12,13,2,null,2,null
17766676,4,14,13,null,3,null
17766746,11,13,10,null,7,null
17766931,15,15,1,null,2,null
17766957,7,13,10,null,1,null
17766962,13,9,11,null,13,null
17767329,15,11,15,null,12,null
17767472,14,5,11,null,8,null
17767769,11,11,10,null,10,null
17767916,8,9,12,null,13,null
17767981,11,14,14,null,8,null
17767988,5,12,14,null,12,null
17768169,3,11,12,null,14,null
17768297,2,5,4,null,15,null
17768419,3,1,14,null,2,null
17768535,5,14,14,null,15,null
17768717,13,11,2,null,5,null
17768804,11,5,9,null,15,null
17768897,12,13,10,null,14,null
17768921,13,6,3,null,12,null
17769055,10,14,8,null,12,null
17769154,2,12,15,null,9,null
17769319,15,4,15,null,1,null
17769851,9,4,12,null,4,null
17770175,12,12,13,null,15,null
17770474,9,7,12,null,13,null
17770882,14,4,13,null,14,null
17771375,1,3,10,null,2,null
17771399,12,5,3,null,7,null
17771596,7,12,1,null,12,null
17772103,1,7,15,null,1,null
17772493,6,3,1,null,2,null
17772730,8,13,7,null,15,null
17772973,15,3,3,null,5,null
17773032,14,14,5,null,14,null
17773632,5,5,15,null,13,null
17773640,3,15,2,null,15,null
17773872,9,3,2,null,14,null
17773880,15,1,10,null,14,null
17774198,3,4,2,null,12,null
17774611,13,15,12,null,4,null
17774694,4,14,13,null,9,null
17774711,12,15,2,null,11,null
17774750,4,3,9,null,2,null
17775268,14,13,8,null,10,null
17775303,14,2,13,null,14,null
17775805,5,8,4,null,11,null
17775837,13,14,4,null,12,null
17775889,3,5,10,null,2,null
17775926,12,8,15,null,4,null
17775952,15,2,1,null,3,null
17776665,15,5,2,null,12,null
17776780,4,12,8,null,8,null
17776845,12,10,8,null,7,null
17777222,4,8,11,null,3,null
17778028,5,2,9,null,6,null
17778136,4,13,8,null,15,null
17778148,6,13,14,null,10,null
17778316,7,14,3,null,12,null
17778317,3,8,2,null,14,null
17778410,12,15,9,null,14,null
17778626,9,3,14,null,12,null
17778806,10,12,10,null,4,null
17779295,12,14,9,null,9,null
17779322,12,13,13,null,11,null
17779372,15,10,4,null,11,null
17779422,12,11,13,null,14,null
17779447,5,15,2,null,10,null
17779477,5,15,15,null,13,null
17779507,11,4,13,null,13,null
17779544,1,15,14,null,14,null
17779557,15,14,8,null,7,null
17779842,13,12,15,null,14,null
17780091,2,15,3,null,3,null
17780118,2,14,1,null,5,null
17780176,12,9,8,null,2,null
17780184,14,2,8,null,1,null
17780224,15,6,12,null,15,null
17780485,15,5,14,null,15,null
17780498,3,1,11,null,2,null
17780600,11,12,4,null,4,null
17780634,13,9,2,null,9,null
17780825,12,5,1,null,15,null
17781731,12,4,13,null,13,null
17782161,5,12,13,null,14,null
17782491,2,13,14,null,12,null
17782496,11,5,12,null,11,null
17782664,11,15,2,null,2,null
17782876,9,14,11,null,13,null
17783042,15,4,14,null,13,null
17783407,9,13,15,null,2,null
17783409,3,1,14,null,12,null
17783495,14,15,2,null,11,null
17783793,10,9,4,null,11,null
17783864,11,7,5,null,8,null
17783933,11,14,12,null,11,null
17784107,13,11,3,null,15,null
17784603,12,10,5,null,13,null
17784677,4,6,15,null,15,null
17784752,10,1,14,null,14,null
17784856,2,14,12,null,14,null
17784915,11,2,14,null,3,null
17784975,14,4,15,null,2,null
17785120,4,5,10,null,4,null
17785123,9,15,1,null,15,null
17785135,2,14,3,null,14,null
17785205,2,7,5,null,12,null
17785268,14,14,11,null,4,null
17785674,14,4,12,null,15,null
17785758,3,13,6,null,10,null
17785872,14,14,3,null,13,null
17785888,14,12,2,null,11,null
17786036,11,8,6,null,12,null
17786095,10,13,14,null,14,null
17786227,10,12,10,null,14,null
17786265,1,2,2,null,15,null
17786675,4,13,2,null,15,null
17786807,12,8,14,null,8,null
17786838,3,13,2,null,15,null
17787234,13,4,4,null,11,null
17787569,5,15,15,null,14,null
17787695,13,14,7,null,7,null
17787909,7,10,15,null,14,null
17788217,13,5,14,null,4,null
17788336,6,9,9,null,5,null
17788687,2,9,3,null,12,null
17788787,5,1,9,null,3,null
17788827,12,6,14,null,1,null
17789301,2,14,13,null,12,null
17789350,3,14,15,null,15,null
17789562,4,11,14,null,13,null
17789834,15,13,10,null,4,null
17789937,2,14,3,null,14,null
17790039,9,5,13,null,1,null
17790277,2,4,4,null,2,null
17790309,13,3,11,null,4,null
17790517,2,10,12,null,5,null
17790643,3,1,7,null,10,null
17790905,10,4,14,null,14,null
17790965,11,3,13,null,13,null
17791144,14,3,12,null,11,null
17791202,15,9,2,null,12,null
17791291,1,1,12,null,1,null
17791464,12,11,10,null,1,null
17791469,8,14,14,null,15,null
17791489,10,1,5,null,4,null
17791686,15,14,1,null,15,null
17791701,14,3,1,null,9,null
17791746,1,1,11,null,15,null
17791782,10,8,3,null,14,null
17791824,14,13,1,null,10,null
17791911,13,12,13,null,1,null
17791997,12,9,2,null,13,null
17792083,12,13,14,null,1,null
17792089,12,1,3,null,5,null
17792185,7,12,4,null,10,null
17792219,12,14,5,null,14,null
17792385,12,12,9,null,4,null
17792396,5,13,7,null,13,null
17792429,14,13,5,null,11,null
17792477,7,9,11,null,12,null
17792520,12,11,15,null,14,null
17793012,2,10,15,null,3,null
17793220,2,15,8,null,15,null
17793551,9,15,2,null,10,null
17793745,2,6,14,null,5,null
17794533,11,14,11,null,1,null
17794891,15,3,12,null,4,null
17795130,14,3,15,null,14,null
17795220,14,1,11,null,15,null
17795263,12,8,1,null,2,null
17795407,12,15,13,null,11,null
17795415,15,14,9,null,3,null
17795591,15,14,2,null,4,null
17795673,3,2,11,null,9,null
17795681,13,15,1,null,15,null
17795897,10,10,13,null,14,null
17795930,10,2,3,null,8,null
17796011,2,14,12,null,2,null
17796029,4,14,11,null,1,null
17796218,15,12,3,null,2,null
17796244,15,11,14,null,9,null
17796318,15,6,5,null,6,null
17796343,14,15,2,null,15,null
17796397,14,12,12,null,14,null
17796470,1,11,13,null,11,null
17797379,13,1,1,null,4,null
17797652,15,13,8,null,14,null
17797717,14,15,4,null,8,null
17797787,3,4,1,null,5,null
17797935,3,5,10,null,11,null
17798035,5,15,12,null,14,null
17798092,8,3,11,null,12,null
17798193,13,13,5,null,14,null
17798287,9,5,11,null,15,null
17798334,11,13,6,null,12,null
17798370,9,2,3,null,2,null
17798497,7,15,11,null,13,null
17798878,2,12,9,null,15,null
17799006,4,5,2,null,1,null
17799105,1,9,14,null,9,null
17799297,1,2,2,null,12,null
17799600,13,12,6,null,15,null
17799667,4,4,15,null,10,null
17799799,8,1,2,null,5,null
17799823,13,1,15,null,8,null
17799971,2,2,2,null,13,null
17800047,12,2,2,null,13,null
17800400,3,2,11,null,13,null
17800487,13,10,14,null,6,null
17800497,14,1,3,null,14,null
17800530,10,14,1,null,2,null
17800640,3,2,1,null,9,null
17801131,10,12,3,null,12,null
17801449,5,9,1,null,13,null
17801590,1,9,11,null,2,null
17802061,5,15,14,null,15,null
17802280,2,7,9,null,12,null
17802453,15,11,13,null,1,null
17802519,15,4,12,null,1,null
17802628,2,10,3,null,2,null
17802814,12,6,6,null,15,null
17802883,9,14,7,null,14,null
17803002,4,13,3,null,11,null
17803172,13,13,14,null,2,null
17803446,14,12,14,null,14,null
17803525,15,13,3,null,4,null
17803794,13,13,9,null,8,null
17803862,15,14,13,null,9,null
17804088,2,14,10,null,13,null
17804100,7,2,10,null,14,null
17804245,6,5,15,null,2,null
17804299,13,4,1,null,3,null
17804678,3,14,12,null,15,null
17804705,2,6,3,null,10,null
17804711,5,12,12,null,14,null
17804905,13,1,10,null,2,null
17804985,2,15,11,null,13,null
17805224,15,3,12,null,13,null
17805567,14,6,15,null,5,null
17805692,12,2,12,null,11,null
17805873,1,3,15,null,13,null
17805944,3,12,14,null,10,null
17805985,9,15,13,null,14,null
17806005,8,2,8,null,11,null
17806585,15,4,13,null,11,null
17806613,8,11,15,null,15,null
17806677,1,12,12,null,2,null
17806925,7,2,14,null,4,null
17807167,4,2,2,null,3,null
17807265,15,6,2,null,6,null
17807273,12,5,14,null,15,null
17807512,2,15,3,null,5,null
17807718,12,5,12,null,1,null
17807851,15,7,1,null,3,null
17808376,3,3,5,null,14,null
17808408,12,12,12,null,12,null
17808419,1,14,14,null,1,null
17808520,4,9,12,null,3,null
17808721,3,14,14,null,4,null
17808722,14,15,11,null,8,null
17809529,1,12,2,null,5,null
17809616,6,13,6,null,1,null
17809665,13,3,11,null,1,null
17809691,9,3,14,null,11,null
17809934,13,9,15,null,1,null
17810163,14,5,15,null,7,null
17810446,15,3,15,null,10,null
17810480,5,7,3,null,9,null
17810507,14,4,11,null,14,null
17810696,3,13,10,null,13,null
17810737,13,8,11,null,11,null
17811153,4,5,15,null,5,null
17811156,5,8,4,null,7,null
17811374,11,9,13,null,15,null
17811449,15,2,1,null,1,null
17811543,9,13,15,null,13,null
17811801,15,5,1,null,12,null
17811809,9,3,4,null,13,null
17811842,9,13,12,null,11,null
17812008,10,5,3,null,11,null
17812258,14,14,14,null,9,null
17812266,4,13,7,null,13,null
17812440,13,15,15,null,13,null
17812460,3,10,9,null,5,null
17812541,15,10,8,null,15,null
17812651,13,7,10,null,11,null
17812702,13,15,11,null,15,null
17812760,13,5,14,null,14,null
17813075,4,5,13,null,12,null
17813139,1,5,15,null,2,null
17813282,13,12,6,null,15,null
17813574,3,11,1,null,15,null
17813596,14,14,2,null,10,null
17813872,1,2,1,null,12,null
17813932,1,11,14,null,12,null
17813967,3,3,4,null,13,null
17814036,4,14,4,null,14,null
17814325,9,14,2,null,8,null
17814662,2,4,7,null,1,null
17814820,14,14,12,null,4,null
17814840,9,7,3,null,14,null
17814878,7,4,11,null,14,null
17815131,14,1,2,null,1,null
17815194,12,8,11,null,14,null
17815374,11,7,13,null,11,null
17816011,2,15,4,null,10,null
17816133,13,9,12,null,11,null
17816221,1,2,4,null,15,null
17816278,5,1,2,null,9,null
17816342,15,10,13,null,12,null
17816676,4,14,14,null,13,null
17816745,2,13,1,null,14,null
17816938,11,3,13,null,6,null
17816971,12,13,14,null,15,null
17817049,9,11,12,null,11,null
17817198,3,2,2,null,12,null
17817224,9,15,2,null,1,null
17817268,15,13,8,null,11,null
17817329,3,6,13,null,13,null
17817751,5,14,12,null,3,null
17818500,1,2,1,null,4,null
17818583,2,4,11,null,10,null
17818660,13,12,3,null,3,null
17818717,15,14,13,null,4,null
17818769,14,11,3,null,12,null
17818858,12,14,3,null,9,null
17818868,14,10,13,null,2,null
17819038,3,13,11,null,4,null
17819083,13,1,15,null,13,null
17819657,1,1,2,null,10,null
17819678,2,2,14,null,14,null
17819683,12,4,13,null,12,null
17819950,4,8,14,null,1,null
17819955,14,14,13,null,14,null
17820046,11,3,12,null,13,null
17820108,14,3,4,null,11,null
17820287,3,15,14,null,11,null
17820289,15,2,3,null,15,null
17820529,1,1,14,null,15,null
17820650,10,4,10,null,3,null
17820804,14,14,8,null,10,null
17821008,4,2,12,null,1,null
17821042,15,2,15,null,9,null
17821135,9,1,11,null,13,null
17821197,3,11,2,null,8,null
17821308,2,13,2,null,10,null
17821403,9,10,9,null,14,null
17821529,8,2,12,null,14,null
17821693,15,14,10,null,14,null
17821967,4,11,5,null,12,null
17822493,14,15,15,null,11,null
17822588,9,1,2,null,2,null
17822731,7,5,13,null,9,null
17822832,5,15,8,null,14,null
17823231,12,15,11,null,9,null
17823489,8,14,2,null,10,null
17823499,12,12,14,null,9,null
17823516,10,8,9,null,3,null
17823770,13,15,2,null,14,null
17823896,15,9,7,null,10,null
17823952,4,14,15,null,14,null
17824188,13,2,9,null,2,null
17824202,5,15,3,null,15,null
17824552,2,3,5,null,10,null
17824706,1,11,4,null,5,null
17824772,5,11,4,null,14,null
17824858,13,9,14,null,6,null
17824956,10,1,2,null,4,null
17824977,15,9,3,null,1,null
17825031,1,4,11,null,4,null
17825219,3,14,2,null,15,null
17825368,1,4,10,null,9,null
17825537,10,1,9,null,14,null
17825619,11,15,12,null,13,null
17825686,8,7,13,null,3,null
17825857,5,1,13,null,15,null
17826326,4,8,1,null,8,null
17826455,2,11,13,null,3,null
17826578,2,3,10,null,15,null
17826597,11,8,4,null,15,null
17826698,14,11,13,null,14,null
17826768,15,11,11,null,12,null
17827132,14,3,4,null,3,null
17827358,6,12,13,null,13,null
17827611,10,14,13,null,2,null
17827717,13,13,7,null,13,null
17827808,12,7,2,null,10,null
17827949,10,13,14,null,9,null
17828151,14,13,11,null,12,null
17828583,13,4,1,null,2,null
17828860,15,14,3,null,14,null
17829260,15,12,6,null,11,null
17829311,10,12,2,null,5,null
17829561,14,13,13,null,1,null
17829577,3,4,6,null,1,null
17829618,4,5,10,null,1,null
17829663,13,14,7,null,3,null
17829752,9,7,12,null,2,null
17829911,12,7,12,null,12,null
17830218,5,8,12,null,9,null
17830364,11,2,2,null,13,null
17830368,15,15,15,null,3,null
17830377,13,2,14,null,12,null
17830429,14,15,9,null,10,null
17830599,3,12,4,null,13,null
17830723,12,4,13,null,13,null
17830777,12,9,12,null,13,null
17830857,1,12,3,null,10,null
17831391,11,12,4,null,4,null
17831586,12,13,2,null,11,null
17831660,7,12,1,null,11,null
17831718,15,12,1,null,11,null
17832144,11,8,7,null,13,null
17832212,13,5,4,null,4,null
17832299,9,13,14,null,2,null
17832393,3,14,2,null,12,null
17832481,5,1,9,null,3,null
17832488,12,6,12,null,9,null
17832591,12,3,15,null,14,null
17832607,15,13,15,null,14,null
17832798,2,5,14,null,11,null
17832826,3,12,1,null,7,null
17833241,4,15,13,null,4,null
17833449,10,3,14,null,14,null
17833740,3,6,12,null,13,null
17833772,9,4,8,null,5,null
17833832,3,13,2,null,15,null
17833887,2,2,15,null,13,null
17833937,12,8,12,null,8,null
17834389,14,3,5,null,14,null
17834471,15,2,15,null,2,null
17834608,14,12,14,null,1,null
17834806,15,13,2,null,4,null
17835004,4,14,4,null,14,null
17835083,15,15,13,null,13,null
17835159,4,5,14,null,2,null
17835283,4,3,13,null,14,null
17835634,11,1,10,null,13,null
17835681,12,13,12,null,13,null
17835775,15,10,4,null,1,null
17836022,4,12,15,null,15,null
17836086,9,15,12,null,1,null
17836190,13,13,4,null,12,null
17836637,2,5,4,null,11,null
17836755,13,11,5,null,4,null
17836921,13,14,5,null,12,null
17837007,14,13,14,null,15,null
17837031,7,7,15,null,10,null
17837082,7,3,13,null,13,null
17837133,4,9,9,null,4,null
17837503,7,10,4,null,11,null
17837852,1,3,1,null,1,null
17837993,14,1,6,null,12,null
17837997,3,15,2,null,11,null
17838214,2,3,14,null,15,null
17838233,9,9,15,null,8,null
17838369,10,2,4,null,2,null
17838513,2,9,3,null,3,null
17838583,2,2,13,null,14,null
17839221,13,15,13,null,11,null
17839359,4,9,2,null,14,null
17839362,11,8,2,null,7,null
17839404,12,5,13,null,4,null
17839491,14,2,3,null,2,null
17839543,13,5,2,null,13,null
17839624,8,12,15,null,10,null
17839657,2,10,13,null,4,null
17839998,4,2,8,null,4,null
17840074,3,15,13,null,7,null
17840197,2,8,14,null,6,null
17840414,6,9,5,null,12,null
17840523,12,12,11,null,2,null
17840632,15,12,1,null,1,null
17840655,6,11,3,null,2,null
17840947,2,1,3,null,15,null
17841056,15,1,9,null,13,null
17841190,8,2,6,null,8,null
17841360,3,3,1,null,5,null
17841366,8,2,12,null,3,null
17841500,12,14,11,null,7,null
17841525,3,13,4,null,4,null
17841554,13,5,7,null,15,null
17841865,7,5,2,null,14,null
17842058,14,8,14,null,14,null
17842422,2,5,9,null,4,null
17842439,9,14,14,null,12,null
17842510,9,12,1,null,15,null
17842629,4,4,3,null,1,null
17842681,15,13,11,null,3,null
17842715,5,1,2,null,9,null
17843664,2,4,7,null,14,null
17843756,12,2,7,null,9,null
17843846,1,14,3,null,10,null
17844220,13,15,14,null,5,null
17844688,12,1,15,null,4,null
17845058,12,1,14,null,11,null
17845131,12,11,13,null,8,null
17845362,12,1,13,null,1,null
17845694,2,12,12,null,1,null
17845805,3,14,14,null,11,null
17846009,12,14,15,null,14,null
17846081,14,14,11,null,15,null
17846260,11,4,13,null,2,null
17846502,2,10,8,null,5,null
17846705,15,3,12,null,5,null
17846711,3,11,1,null,13,null
17846752,15,2,1,null,4,null
17846802,11,1,4,null,12,null
17847045,4,13,15,null,10,null
17847101,14,12,14,null,15,null
17847316,9,2,9,null,2,null
17847502,13,15,2,null,14,null
17847510,3,12,1,null,13,null
17847716,13,13,4,null,11,null
17847976,14,2,11,null,1,null
17848291,8,4,15,null,2,null
17848509,10,8,2,null,12,null
17849104,3,13,15,null,15,null
17849412,3,4,8,null,9,null
17849727,5,12,7,null,15,null
17849794,8,9,2,null,12,null
